,car,price,body,mileage,engV,engType,registration,year,drive
5485,3,27300.0,3,155,2.0,0,1,2012,2
5486,40,28500.0,0,107,3.5,1,1,2011,1
5487,27,7400.0,3,189,1.6,3,1,2006,0
5488,33,20996.235,0,0,1.5,0,1,2016,0
5489,33,11403.99,3,0,1.2,3,1,2016,0
5491,27,5850.0,1,130,1.3,3,1,2005,0
5492,43,3400.0,5,175,1.4,3,1,2003,0
5493,43,40000.0,2,170,2.0,0,1,2011,1
5494,43,9990.0,5,194,1.6,0,1,2011,0
5495,43,3000.0,5,318,1.9,0,1,1993,0
5496,21,12000.0,3,10,2.0,3,1,2009,0
5497,26,7400.0,3,190,2.0,3,1,2002,2
5498,2,25000.0,2,60,2.0,3,1,2011,1
5499,10,2500.0,3,179,1.5,1,1,1998,0
5500,43,14900.0,4,170,1.6,0,1,2011,0
5501,2,1950.0,4,300,1.8,3,0,1999,1
5502,2,2400.0,3,310,2.0,0,1,1989,0
5503,38,10200.0,0,154,2.0,3,1,2007,1
5504,29,3500.0,1,250,1.8,1,1,1995,0
5505,43,8900.0,3,144,1.6,3,1,2013,0
5506,33,5700.0,5,275,1.9,0,1,2002,0
5507,27,3200.0,3,106,2.0,1,1,1997,0
5508,35,9300.0,3,206,1.8,1,1,2008,0
5509,35,3700.0,1,180,1.9,0,0,2006,0
5510,13,16561.35,1,0,1.2,3,1,2016,0
5511,27,7300.0,3,145,1.6,3,1,2008,0
5512,33,11500.0,4,175,1.5,0,1,2011,0
5513,13,1900.0,1,150,1.3,2,1,1991,0
5514,16,19900.0,2,52,2.2,3,1,2006,2
5515,25,11300.0,3,180,2.5,3,1,2008,0
5516,42,3200.0,3,140,1.6,1,1,2007,0
5518,27,3250.0,3,380,1.8,3,1,1993,0
5519,31,13900.0,0,93,1.6,0,1,2011,0
5520,39,23341.5,0,0,1.6,3,1,2016,1
5521,13,1400.0,3,1,2.0,1,1,1990,2
5522,28,9500.0,0,202,2.0,3,1,2002,1
5523,26,10000.0,2,275,2.15,0,1,2006,2
5524,28,7400.0,1,102,1.6,3,1,2006,0
5525,33,4200.0,5,142,1.9,0,1,2007,0
5526,5,2800.0,3,140,1.1,3,1,2008,0
5527,43,14800.0,5,65,1.6,0,1,2012,0
5528,3,51000.0,3,97,3.0,0,1,2011,2
5529,15,8700.0,3,24,1.5,1,1,2014,0
5530,3,38500.0,3,140,2.0,0,1,2012,2
5531,33,3000.0,5,217,1.4,3,1,2004,0
5532,16,17900.0,2,88,2.4,3,1,2011,0
5533,43,5200.0,5,235,2.0,0,1,2005,0
5534,21,22000.0,2,5,1.6,3,1,2016,1
5535,43,11500.0,5,192,1.9,0,1,2008,0
5536,43,12500.0,2,160,2.5,2,1,2006,0
5537,33,6500.0,2,406,2.5,0,1,2004,0
5538,3,45200.0,0,68,3.0,0,1,2012,1
5539,41,4500.0,0,30,2.4,2,1,2014,1
5540,26,3200.0,3,390,2.3,1,1,1985,2
5541,42,2000.0,0,125,1.6,3,1,1985,1
5542,43,8800.0,5,145,2.0,1,1,2011,0
5543,2,22500.0,3,99,2.0,2,1,2010,1
5544,3,32500.0,3,134,2.0,0,1,2010,2
5545,15,3800.0,3,146,1.5,1,1,2008,0
5547,6,8200.0,4,115,1.8,3,1,2007,0
5548,33,7900.0,5,300,1.9,0,1,2006,0
5549,3,5000.0,3,270,3.0,0,1,2000,2
5550,28,3000.0,3,292,2.0,1,1,1993,0
5551,26,17500.0,3,130,3.0,3,1,2007,1
5552,13,17500.0,0,100,2.5,3,1,2011,1
5553,42,2200.0,4,36,1.5,1,1,2005,2
5554,17,10000.0,0,106,2.7,3,1,2007,1
5555,29,6850.0,4,212,2.5,0,1,2002,2
5556,33,4200.0,4,180,1.4,3,1,2000,0
5557,43,22000.0,1,40,1.4,3,1,2013,0
5558,26,8000.0,5,250,2.2,0,1,2006,2
5559,44,40500.0,3,0,2.4,0,1,2016,1
5560,43,9200.0,2,156,1.9,0,1,2009,0
5561,26,21999.0,3,200,3.0,0,1,2008,1
5562,43,2600.0,4,288,1.8,3,1,1990,0
5563,28,20900.0,2,26,2.0,3,1,2013,1
5564,38,11900.0,1,77,2.0,3,1,2008,1
5565,42,4600.0,0,161,1.7,2,1,2003,1
5566,38,10500.0,3,75,2.0,3,1,2008,1
5567,3,11500.0,3,290,3.0,0,1,2001,2
5568,23,23500.0,3,143,4.6,3,1,2008,2
5569,23,9200.0,3,260,2.0,3,1,1999,2
5570,28,20000.0,0,170,3.0,0,1,2007,1
5571,32,65500.0,3,41,4.8,2,1,2011,1
5572,14,8000.0,5,95,2.9,1,1,2011,2
5574,43,7000.0,5,350,1.0,2,1,2004,0
5575,40,29000.0,0,120,4.0,1,1,2008,1
5576,25,27500.0,3,16,2.5,3,1,2014,0
5577,17,5900.0,5,141,1.6,3,1,2005,0
5578,26,3900.0,3,385,1.8,3,1,1995,2
5579,33,10799.0,4,193,1.5,0,1,2012,0
5580,43,10000.0,3,174,2.0,3,1,2005,0
5581,10,4300.0,3,132,1.5,3,1,2005,0
5582,29,7500.0,1,120,1.6,3,1,2008,0
5583,25,6800.0,1,205,1.6,3,1,2004,0
5584,17,7900.0,2,77,1.2,3,1,2011,0
5586,20,11300.0,0,118,2.4,1,1,2007,1
5587,25,11300.0,0,62,2.3,3,1,2008,1
5588,31,2700.0,3,320,2.0,3,1,1990,0
5589,33,11000.0,2,131,1.5,0,1,2011,0
5590,17,11300.0,0,116,2.0,0,1,2009,1
5591,20,5000.0,0,286,2.7,0,0,2002,1
5592,43,18100.0,2,195,2.0,0,1,2011,0
5593,26,5500.0,5,260,2.2,0,0,2004,2
5594,5,4500.0,3,22,1.3,1,1,2008,0
5596,21,20300.0,0,79,2.0,3,1,2013,1
5597,33,8700.0,5,183,1.9,0,1,2004,0
5598,27,18900.0,0,106,3.8,1,1,2007,1
5599,43,8400.0,5,300,2.5,0,1,2004,0
5600,25,9300.0,3,191,2.0,3,1,2007,0
5601,43,1900.0,4,504,1.6,1,1,1988,0
5602,3,3700.0,2,110,2.5,3,1,1983,2
5603,25,9200.0,3,98,1.6,3,1,2007,0
5604,13,5800.0,5,257,2.0,0,1,2003,0
5605,43,3000.0,3,250,2.8,1,0,2002,1
5606,33,6100.0,3,130,1.4,3,1,2005,0
5607,3,6700.0,3,370,2.0,3,1,1997,2
5608,3,13000.0,3,220,2.5,3,1,2005,2
5609,10,4600.0,3,26,1.3,1,1,2014,0
5610,44,15300.0,0,165,2.5,3,1,2005,0
5611,40,8300.0,3,168,2.0,3,1,2004,0
5613,44,66795.0,0,0,2.0,0,1,2016,1
5614,35,18500.0,3,68,1.8,3,1,2013,0
5615,43,6900.0,0,258,2.5,0,0,2004,1
5616,10,2900.0,3,238,1.3,1,1,2002,0
5617,3,7400.0,3,277,3.5,1,1,1998,2
5618,31,6800.0,4,185,1.8,3,1,2005,0
5619,40,22000.0,0,155,2.7,1,1,2008,1
5620,31,5800.0,5,240,1.6,0,1,2008,0
5621,42,4299.0,0,1,1.7,3,1,1979,1
5622,33,3700.0,1,310,2.0,3,1,1996,0
5623,2,36500.0,0,159,3.0,0,1,2010,1
5624,29,5600.0,3,196,1.4,3,1,2006,0
5625,42,3200.0,1,183,1.6,3,1,2008,0
5626,27,30500.0,3,72,2.0,3,1,2006,1
5627,29,6500.0,3,150,1.4,1,1,2007,0
5628,43,6500.0,2,385,2.4,0,1,1997,0
5629,25,1700.0,1,1,1.3,3,1,1986,0
5630,40,20000.0,0,94,4.5,3,1,2005,1
5631,13,15000.0,0,169,2.0,0,1,2008,1
5632,42,3300.0,3,125,1.6,3,1,2006,0
5633,13,6000.0,1,158,1.6,1,1,2006,0
5635,40,13850.0,1,24,1.6,2,1,2010,0
5636,43,3100.0,1,118,1.8,1,1,1993,0
5637,42,2000.0,2,5,1.5,3,1,1990,0
5638,40,7000.0,2,220,1.8,3,1,2001,0
5639,6,7100.0,3,93,1.8,3,1,2009,0
5640,10,4000.0,3,102,1.3,1,1,2012,0
5641,2,7999.0,3,177,2.7,1,1,2003,1
5643,39,19525.35,0,0,1.6,3,1,2016,0
5644,2,3300.0,3,300,1.8,1,1,1987,0
5645,26,8500.0,2,210,4.3,1,1,2000,1
5646,39,16487.25,0,0,1.6,3,1,2016,0
5647,43,7650.0,2,260,2.0,0,1,2005,0
5648,21,8700.0,5,130,2.0,3,1,2007,0
5649,5,7500.0,0,110,1.8,1,1,2011,0
5650,33,4500.0,2,1,1.5,0,1,2007,0
5651,36,4000.0,1,141,0.6,3,1,2001,2
5652,6,4300.0,3,103,1.5,3,1,2005,0
5653,35,5500.0,1,157,1.2,3,1,2007,0
5654,3,4700.0,3,230,2.5,3,1,1990,2
5655,17,11500.0,0,135,2.0,3,1,2006,1
5656,35,7500.0,3,315,1.8,3,1,2005,0
5657,17,6500.0,1,108,1.4,1,1,2007,0
5658,40,7500.0,1,98,1.3,2,1,2006,0
5659,29,7200.0,3,240,2.2,2,1,2004,0
5661,23,5500.0,3,250,4.0,1,1,1992,2
5662,16,9700.0,3,106,1.8,3,1,2008,0
5663,33,19692.075,0,0,1.5,0,1,2016,1
5664,42,2200.0,4,52,1.5,3,1,2006,2
5665,42,2000.0,3,1,1.5,1,1,1994,0
5666,3,11900.0,3,300,2.5,1,1,2004,2
5667,13,16350.0,3,50,2.0,3,1,2012,0
5668,15,2750.0,3,219,1.5,1,1,2007,0
5669,40,36000.0,0,66,3.0,0,1,2010,1
5670,43,5400.0,1,320,1.4,3,1,2002,0
5671,19,12999.0,3,215,3.0,3,1,2000,2
5672,12,5799.0,1,95,1.24,3,1,2010,0
5673,30,9500.0,3,85,5.0,1,1,1981,2
5674,43,6700.0,2,207,1.9,0,1,2004,0
5675,41,5700.0,0,1,2.4,3,1,2002,1
5676,27,19000.0,0,139,2.4,1,1,2011,1
5677,42,4500.0,3,110,1.6,3,1,2009,0
5678,8,11800.0,1,176,1.6,3,1,2011,0
5679,23,10500.0,3,278,3.0,1,1,2005,0
5680,32,25000.0,0,128,4.8,3,1,2007,1
5681,3,18500.0,0,250,4.4,1,1,2005,1
5682,26,8000.0,2,245,2.2,0,1,2004,2
5683,15,9900.0,0,49,1.8,1,1,2013,0
5684,43,10700.0,5,153,2.0,0,1,2010,0
5685,13,5200.0,1,170,1.3,3,1,2004,0
5686,26,13500.0,0,205,2.7,0,1,2005,1
5687,36,7800.0,2,82,1.0,3,1,2012,2
5688,2,14900.0,3,203,2.8,3,1,2008,1
5689,38,10999.0,4,178,2.0,3,1,2007,1
5690,6,12041.25,4,60,2.4,3,1,2010,1
5691,12,7400.0,4,168,1.4,3,1,2006,0
5692,42,2200.0,3,160,1.5,3,1,2006,2
5693,3,48900.0,0,60,3.0,0,1,2011,1
5695,12,4900.0,5,178,1.91,0,1,2005,0
5696,2,1350.0,4,400,1.9,0,0,1994,0
5697,29,9000.0,5,150,2.5,0,1,2011,0
5699,8,13650.0,1,111,1.6,1,1,2012,0
5700,26,6900.0,3,239,2.3,3,1,1996,2
5701,2,6700.0,3,340,2.6,1,1,1997,0
5702,33,12800.0,2,188,2.0,0,1,2008,0
5703,29,3000.0,3,156,2.0,1,1,1997,2
5704,17,11000.0,3,149,3.3,3,1,2008,0
5705,2,23500.0,0,119,4.2,1,1,2007,1
5706,28,3600.0,3,310,2.0,0,1,1994,0
5707,10,2750.0,3,215,1.5,1,1,2007,0
5708,33,5000.0,5,245,1.5,0,1,2003,0
5709,3,25999.0,3,80,2.0,3,1,2012,2
5710,26,8700.0,3,240,2.2,0,1,2000,2
5711,43,10600.0,3,75,1.6,3,1,2012,0
5713,35,5100.0,1,145,1.2,3,1,2007,0
5714,43,22000.0,3,26,1.8,3,1,2011,0
5715,25,8000.0,1,130,1.6,3,1,2006,0
5716,22,16500.0,0,213,2.7,0,1,2006,1
5717,33,11500.0,5,177,2.0,0,1,2008,0
5718,6,5300.0,5,165,1.6,3,1,2008,0
5719,42,2700.0,3,140,1.5,3,1,2006,0
5720,33,9000.0,4,190,1.5,0,1,2009,0
5721,7,8000.0,2,96,3.2,3,0,2004,0
5722,45,1500.0,5,50,1.2,3,1,2007,0
5723,35,11200.0,3,92,1.9,0,1,2006,0
5724,34,8200.0,4,124,1.2,0,1,2011,0
5725,43,20000.0,3,102,1.8,3,1,2011,0
5726,42,5500.0,3,60,1.6,1,1,2011,0
5727,2,13500.0,3,196,2.4,3,1,2005,0
5728,43,9600.0,1,132,1.6,3,1,2007,0
5729,17,6700.0,3,100,1.6,3,1,2008,0
5730,40,34000.0,0,44,3.5,3,1,2012,1
5732,17,16300.0,3,93,2.4,1,1,2012,0
5733,26,31600.0,3,33,1.6,3,1,2013,0
5734,7,14800.0,3,97,3.5,3,1,2006,2
5735,17,9900.0,3,40,1.4,3,1,2011,0
5736,43,22900.0,3,45,2.0,3,1,2013,0
5738,42,2000.0,1,75,1.5,1,1,1995,0
5739,29,16500.0,3,169,2.0,3,1,2010,1
5740,30,3600.0,0,43,1.4,3,1,1992,1
5741,3,24100.0,4,112,3.0,3,1,2011,1
5743,3,8000.0,0,214,4.4,3,0,2000,1
5744,23,9500.0,3,88,3.0,3,1,2003,0
5745,18,34000.0,3,12,2.5,3,1,2014,2
5746,17,6900.0,3,86,1.4,1,1,2009,0
5747,26,7600.0,5,315,2.9,0,1,1996,2
5748,16,3500.0,3,200,1.5,3,1,1994,0
5749,2,9500.0,4,165,2.7,1,1,2003,1
5750,29,7600.0,5,97,1.8,3,1,2007,0
5751,29,2100.0,2,194,2.0,0,0,2000,0
5752,35,25013.23305,0,1,1.8,3,1,2016,1
5753,35,14827.7064,1,1,1.2,3,1,2016,0
5754,3,15200.0,3,227,2.5,3,1,2008,2
5755,7,9500.0,3,136,2.7,3,1,2006,0
5756,42,2800.0,1,145,1.5,2,1,2006,0
5757,2,56000.0,0,44,3.0,0,1,2014,1
5758,12,4800.0,5,243,1.9,0,1,2006,0
5759,0,46999.0,0,30,3.5,3,1,2014,1
5760,27,9600.0,2,114,2.0,3,1,1999,0
5761,43,3500.0,3,189,1.8,3,1,1993,0
5762,40,18950.0,3,45,1.8,3,1,2014,0
5763,21,17650.0,0,78,2.0,3,1,2013,0
5764,16,10500.0,3,177,2.4,3,1,2007,0
5765,42,1750.0,3,123,1.5,3,1,2000,0
5766,43,3750.0,3,262,1.8,3,1,1994,0
5767,20,45500.0,0,31,3.6,3,1,2014,1
5768,27,17500.0,2,69,2.5,0,1,2011,1
5769,28,26500.0,2,55,2.5,0,1,2013,1
5770,29,6700.0,0,290,2.4,1,1,1997,1
5771,43,9800.0,5,130,1.6,0,1,2012,0
5772,28,16500.0,3,87,2.5,3,1,2013,0
5773,13,11999.0,3,66,1.6,3,1,2011,0
5774,42,2800.0,1,1,1.3,1,1,1989,0
5775,32,42000.0,2,49,3.8,3,1,2008,1
5776,43,8350.0,1,200,1.4,3,1,2005,0
5777,3,9000.0,3,245,3.0,0,1,2001,2
5778,13,2800.0,5,70,2.5,0,1,1994,2
5779,8,7600.0,5,130,1.6,0,1,2009,0
5781,42,1250.0,3,10,1.5,3,1,1989,2
5782,31,6500.0,1,91,1.6,3,1,2006,0
5783,6,5000.0,3,114,1.5,1,1,2008,0
5784,33,4350.0,5,188,1.5,0,1,2004,0
5785,17,10900.0,3,22,1.4,3,1,2014,0
5786,35,17900.0,3,13,1.8,3,1,2012,0
5787,12,19900.0,5,41,2.3,0,1,2008,0
5788,25,17500.0,0,89,3.7,1,1,2008,1
5789,33,8500.0,4,130,1.5,0,1,2012,0
5790,27,18800.0,0,47,3.0,3,1,2008,1
5791,43,12650.0,5,167,2.0,0,1,2011,0
5792,3,6600.0,3,285,2.5,3,1,1999,2
5793,26,44000.0,2,39,5.5,3,1,2009,2
5794,13,7900.0,1,150,1.4,3,1,2008,0
5795,23,20700.0,0,140,4.7,3,1,2006,1
5796,21,29900.0,0,62,2.2,0,1,2015,1
5797,27,16999.0,0,107,3.0,1,1,2008,1
5798,16,11888.0,3,135,2.4,1,1,2007,0
5799,23,21700.0,0,160,4.7,1,1,2004,1
5800,33,4900.0,5,218,1.5,0,1,2006,0
5802,10,8200.0,3,40,1.5,3,1,2013,0
5803,43,17800.0,0,210,3.0,0,1,2005,1
5804,8,4200.0,5,160,1.9,0,1,2005,0
5806,17,9300.0,3,58,1.4,3,1,2011,0
5807,33,6999.0,5,222,1.5,0,1,2009,0
5808,18,37900.0,0,32,3.7,3,1,2013,1
5809,3,26800.0,3,47,2.0,3,1,2013,2
5810,3,65500.0,0,1,2.0,0,1,2016,1
5811,42,3599.0,3,91,1.6,1,1,2009,0
5812,21,11500.0,3,25,1.4,3,1,2013,0
5813,28,19500.0,2,21,3.5,3,1,2008,2
5814,2,16800.0,1,47,1.2,3,1,2013,0
5815,26,61500.0,0,121,3.0,0,1,2013,1
5816,13,12300.0,3,43,1.6,3,1,2013,0
5817,2,15000.0,1,66,1.2,3,1,2011,0
5818,35,4700.0,1,198,1.2,1,1,2004,0
5819,31,6800.0,4,170,1.6,3,1,2003,0
5820,5,3400.0,3,63,1.6,2,1,2007,0
5821,43,6200.0,5,340,1.8,3,1,1999,0
5822,41,5500.0,0,1,2.9,2,1,1978,1
5823,10,3500.0,3,240,1.6,1,1,1998,0
5824,2,3500.0,2,360,2.2,1,1,1990,1
5825,33,8000.0,5,207,1.9,0,1,2003,0
5827,42,1300.0,1,60,1.5,1,1,1992,0
5828,31,7300.0,3,215,2.2,1,1,2003,0
5829,6,12555.0,3,77,1.8,1,1,2011,0
5830,38,10800.0,0,137,2.0,3,1,2008,1
5831,26,5300.0,5,244,2.2,0,1,2000,0
5832,35,2300.0,4,160,1.3,3,1,2000,0
5833,26,6000.0,3,366,3.2,1,1,1994,2
5834,31,7699.0,1,64,1.0,3,1,2012,0
5835,45,1600.0,1,180,1.2,3,1,2003,0
5836,42,2500.0,1,168,1.5,3,1,2002,0
5837,22,26500.0,0,192,4.2,1,1,2009,1
5838,43,13200.0,5,150,1.4,1,1,2012,0
5839,26,28500.0,3,86,5.5,3,1,2007,1
5840,3,22100.0,1,42,1.6,3,1,2013,2
5841,33,10499.0,4,121,1.5,0,1,2013,0
5842,42,2400.0,3,155,1.5,3,1,2001,0
5843,15,7300.0,3,3,1.5,3,1,2015,0
5844,40,36800.0,0,77,3.0,0,1,2012,1
5845,26,24500.0,3,163,5.5,1,1,2007,1
5846,40,29500.0,0,63,4.0,3,1,2008,1
5847,5,3000.0,2,200,1.6,3,1,2008,0
5848,27,19800.0,0,130,2.5,0,1,2011,1
5849,12,5999.0,1,112,1.4,3,1,2006,0
5850,25,2950.0,1,220,2.0,3,1,1993,0
5851,42,3250.0,1,148,1.6,3,1,2007,0
5852,25,8150.0,1,122,1.6,1,1,2007,0
5853,5,3450.0,3,124,1.6,1,1,2007,0
5854,35,6800.0,4,144,1.8,3,1,2005,0
5855,43,5700.0,3,300,1.8,3,1,2001,0
5856,16,14900.0,2,60,2.4,1,1,2008,0
5857,29,14500.0,4,95,1.4,3,1,2012,0
5858,16,14800.0,0,95,2.0,3,1,2007,1
5859,31,7200.0,3,187,2.0,1,1,2004,0
5861,43,10600.0,5,140,2.0,0,1,2011,0
5862,26,10999.0,2,269,2.2,0,1,2006,2
5863,43,2500.0,1,297,1.6,3,1,1995,0
5864,43,5150.0,5,240,2.0,0,1,2005,0
5865,26,2700.0,3,121,2.5,0,1,1986,2
5866,30,1519.05,2,116,1.6,3,1,2004,2
5867,31,8500.0,1,14,1.0,3,1,2013,0
5868,28,10500.0,0,200,2.2,0,1,2006,1
5869,25,20400.0,1,4,1.5,3,1,2015,0
5870,16,19500.0,3,70,2.4,3,1,2012,0
5871,33,4100.0,2,270,1.2,1,1,1999,0
5872,2,3400.0,4,261,2.5,0,0,2004,0
5873,31,5300.0,4,215,1.6,3,1,2005,0
5874,26,17900.0,3,190,3.0,0,1,2007,2
5875,2,3900.0,3,247,2.5,0,0,2003,0
5876,17,5500.0,1,87,1.4,3,1,2007,0
5877,22,33500.0,0,54,2.0,3,1,2013,1
5878,28,2199.0,0,178,2.7,0,0,1998,1
5879,43,9500.0,3,95,2.0,3,1,2007,0
5880,13,19300.0,0,61,2.0,0,1,2012,1
5881,3,11600.0,3,142,2.0,3,1,2005,2
5882,22,52999.0,0,95,4.4,0,1,2012,1
5883,28,22500.0,0,29,1.6,3,1,2014,1
5884,26,17499.0,3,145,1.8,3,1,2008,2
5885,26,9900.0,3,320,2.7,0,1,2001,2
5886,26,21300.0,0,190,6.3,3,1,2007,1
5887,33,6450.0,5,148,1.5,0,1,2012,0
5888,12,6200.0,5,218,1.6,0,1,2007,0
5890,21,9500.0,3,113,1.6,3,1,2010,0
5891,43,1500.0,2,260,1.8,1,0,1994,0
5892,43,4000.0,1,266,1.9,0,1,1993,0
5893,3,9000.0,3,225,2.2,1,1,2002,2
5894,3,2650.0,4,335,2.0,3,0,2000,2
5896,26,2550.0,4,367,3.2,0,0,2000,2
5897,21,9400.0,3,67,1.4,3,1,2012,0
5898,26,3700.0,3,270,3.5,3,0,2004,2
5899,13,5900.0,5,230,1.8,0,1,2004,0
5900,26,15300.0,2,168,3.2,3,1,2003,2
5901,35,12200.0,3,104,1.4,3,1,2011,0
5902,40,8500.0,1,93,1.6,3,1,2007,0
5903,31,7100.0,5,205,1.6,0,1,2012,0
5905,40,46500.0,2,4,3.0,0,1,2016,1
5906,5,5999.0,3,130,1.6,1,1,2007,0
5907,43,2900.0,3,2,1.8,3,1,1989,0
5908,3,4600.0,3,340,2.0,1,1,1995,2
5909,17,18999.0,0,48,2.0,1,1,2011,1
5910,3,41000.0,0,80,3.0,3,1,2012,1
5911,22,89900.0,0,20,3.0,0,1,2014,1
5912,35,11900.0,3,161,1.8,3,1,2009,0
5913,12,15500.0,5,26,1.4,3,1,2014,0
5914,24,8800.0,1,89,1.6,3,1,2002,0
5915,26,50900.0,0,85,3.0,0,1,2013,1
5916,26,8300.0,3,175,3.2,0,0,2006,2
5917,2,30900.0,4,118,2.0,3,1,2013,1
5918,16,14650.0,3,166,3.5,1,1,2007,1
5919,28,9000.0,3,120,3.0,3,1,2006,0
5920,40,9300.0,3,185,1.6,1,1,2008,0
5921,40,26500.0,0,102,2.5,0,1,2013,1
5922,12,1350.0,1,170,1.0,3,1,1994,0
5923,31,13800.0,0,97,1.6,0,1,2011,0
5924,42,1600.0,1,25,1.3,3,1,1989,0
5925,27,9000.0,3,110,2.0,3,1,2008,0
5926,27,26850.0,0,84,3.2,0,1,2012,1
5927,35,4900.0,3,240,1.8,3,1,1998,0
5929,22,3900.0,0,290,2.5,0,0,1998,1
5931,26,4500.0,2,356,2.3,3,1,1991,2
5932,34,2750.0,3,93,2.0,3,1,2008,0
5933,43,13000.0,5,178,2.5,0,1,2007,0
5934,26,2650.0,3,30,2.3,1,1,1985,2
5935,15,5800.0,3,42,1.5,1,1,2012,0
5936,22,3300.0,0,350,2.5,0,0,1995,1
5937,25,4700.0,3,250,2.5,3,1,1996,0
5938,35,20933.25,2,0,1.4,3,1,2016,0
5939,26,35500.0,3,137,3.0,0,1,2011,1
5940,35,24293.685,2,0,2.0,0,1,2016,0
5941,2,15800.0,1,123,1.4,3,1,2010,0
5942,35,29640.0,2,0,1.8,3,1,2016,0
5943,35,33114.6231,2,0,2.0,0,1,2016,0
5944,28,12000.0,0,148,2.4,3,1,2004,1
5945,26,5000.0,5,400,2.3,0,1,1998,0
5946,16,8900.0,3,178,1.8,3,1,2008,0
5947,29,6300.0,5,169,1.3,0,1,2009,0
5948,33,10500.0,0,93,1.5,0,1,2011,0
5949,40,22900.0,3,84,2.5,3,1,2012,0
5950,40,48000.0,0,59,3.0,0,1,2014,1
5951,2,7900.0,3,274,1.8,1,1,2003,0
5952,16,16900.0,0,79,2.4,3,1,2008,1
5953,29,6850.0,5,117,1.3,0,1,2012,0
5954,40,39900.0,0,11,4.0,3,1,2013,1
5956,43,6700.0,5,300,2.4,0,1,2000,0
5957,28,6200.0,3,190,2.0,3,1,2001,0
5958,43,8700.0,5,244,2.5,0,1,2001,0
5959,2,4800.0,3,390,2.6,3,1,1993,0
5960,43,4850.0,4,300,1.9,0,1,1998,0
5961,29,9100.0,3,138,2.2,1,1,2008,0
5962,31,7300.0,4,233,1.6,0,1,2007,0
5963,2,3600.0,4,250,2.5,2,1,1999,0
5964,31,13100.0,2,67,2.0,3,1,2007,0
5965,3,9000.0,3,175,3.0,3,0,2006,1
5966,28,9700.0,0,147,3.5,1,1,2003,1
5967,29,1050.0,3,300,1.6,3,1,1982,0
5968,2,10000.0,3,131,1.8,3,1,2005,0
5969,2,30999.0,3,2,1.4,3,1,2016,0
5970,3,2200.0,3,460,2.4,0,1,1988,2
5971,35,19900.0,2,4,1.4,0,1,2015,0
5972,43,8200.0,1,164,1.4,3,1,2008,0
5973,26,18800.0,3,320,5.0,3,1,1998,2
5974,26,8000.0,5,280,2.2,0,1,2005,2
5975,26,22600.0,0,165,3.0,0,1,2007,1
5976,28,28500.0,0,47,2.5,0,1,2011,1
5977,30,6200.0,3,44,1.5,3,1,2013,0
5978,29,6900.0,3,156,2.2,3,1,2004,0
5979,43,1200.0,2,300,1.4,1,1,2000,0
5980,42,2500.0,3,1,1.5,3,1,1993,0
5981,6,4000.0,3,170,1.5,3,1,2006,0
5982,12,5700.0,2,220,1.4,1,1,2008,0
5983,8,3300.0,5,300,1.9,0,1,2002,0
5984,26,24300.0,3,150,3.5,1,1,2008,1
5985,6,6100.0,3,160,1.6,3,1,2006,0
5987,26,12900.0,1,130,2.0,3,1,2007,0
5988,15,10000.0,0,58,1.8,1,1,2013,0
5989,2,30500.0,3,110,3.0,3,1,2011,1
5991,26,28500.0,3,90,5.5,3,1,2007,1
5992,23,31999.0,0,160,3.5,3,1,2010,1
5994,22,50000.0,0,100,4.4,0,1,2011,1
5995,42,1300.0,3,10,1.6,3,1,1989,2
5997,42,1800.0,1,230,1.3,3,1,1991,0
5998,16,17500.0,3,57,2.0,3,1,2012,0
5999,43,23999.0,3,1,1.6,0,1,2016,0
6000,8,5420.0,5,132,1.4,3,1,2006,0
6001,3,10500.0,1,220,2.0,3,1,2005,2
6002,33,6900.0,1,47,1.4,3,1,2012,0
6003,28,7800.0,1,97,1.6,1,1,2008,0
6006,3,16400.0,3,187,4.8,1,1,2007,2
6007,35,8600.0,1,132,1.6,1,1,2006,0
6008,16,19800.0,0,58,2.0,1,1,2012,1
6009,35,7600.0,1,98,1.2,3,1,2012,0
6010,33,9450.0,4,215,1.5,0,1,2008,0
6011,25,6700.0,3,130,1.6,3,1,2006,0
6012,3,3499.0,3,101,2.5,3,1,1990,2
6013,27,7900.0,0,143,2.0,1,1,2007,1
6014,43,1800.0,2,280,1.9,0,0,1997,0
6015,21,10900.0,3,136,2.0,0,1,2008,0
6016,3,18500.0,3,114,2.0,1,1,2008,2
6017,16,20999.0,0,98,3.5,1,1,2009,1
6018,35,12800.0,4,94,1.8,3,1,2012,0
6019,2,33500.0,1,35,1.8,3,1,2014,0
6020,42,5900.0,0,61,1.7,1,1,2003,1
6021,28,5200.0,4,180,2.0,1,1,2000,0
6022,27,11499.0,5,98,2.4,3,1,2008,0
6023,40,33950.0,2,65,5.7,3,1,2013,1
6024,42,2300.0,3,126,1.5,3,1,2004,0
6025,3,36900.0,3,81,3.0,0,1,2010,2
6026,35,7900.0,3,159,1.8,3,1,2005,0
6027,42,2650.0,1,150,1.5,3,1,2006,0
6028,10,4300.0,3,112,1.5,1,1,2008,0
6030,10,3450.0,3,110,1.5,1,1,2007,0
6031,21,6800.0,0,190,3.5,1,1,2003,1
6032,27,5400.0,5,300,1.6,3,1,2002,0
6033,14,4550.0,3,48,2.3,1,1,2005,2
6034,28,16200.0,0,81,2.0,1,1,2012,1
6035,26,11850.0,5,177,2.2,0,1,2011,2
